firm_id,year,revenue,employees,treated,post
175,2015,102.3232,67,0,1
175,2016,48.0112,81,0,1
175,2017,77.9249,97,0,1
175,2018,61.5825,183,0,1
175,2019,46.5356,139,0,1
176,2010,35.6697,79,0,0
176,2011,31.2075,31,0,0
176,2012,31.0642,79,0,0
176,2013,41.6596,38,0,0
176,2014,23.5308,78,0,0
176,2015,34.8297,79,0,1
176,2016,57.0896,82,0,1
176,2017,30.3414,61,0,1
176,2018,54.0784,49,0,1
176,2019,27.0233,77,0,1
177,2010,20.3554,41,1,0
177,2011,29.2788,28,1,0
177,2012,12.7805,50,1,0
177,2013,35.7249,46,1,0
177,2014,20.2244,58,1,0
177,2015,15.1255,35,1,1
177,2016,15.6730,31,1,1
177,2017,13.2160,48,1,1
177,2018,22.7906,64,1,1
177,2019,27.2978,41,1,1
178,2010,21.1761,77,0,0
178,2011,30.6497,103,0,0
178,2012,49.5905,39,0,0
178,2013,63.7730,83,0,0
178,2014,60.4439,77,0,0
178,2015,20.8167,31,0,1
178,2016,30.5249,56,0,1
178,2017,43.9966,119,0,1
178,2018,32.0530,49,0,1
178,2019,57.8396,88,0,1
179,2010,17.5625,43,0,0
179,2011,36.1058,34,0,0
179,2012,24.9109,43,0,0
179,2013,26.7178,40,0,0
179,2014,10.9774,40,0,0
179,2015,24.5832,42,0,1
179,2016,18.3383,50,0,1
179,2017,23.4880,35,0,1
179,2018,31.9766,80,0,1
179,2019,33.5393,54,0,1
180,2010,56.3936,127,0,0
180,2011,37.6518,102,0,0
180,2012,54.6174,56,0,0
180,2013,51.7536,64,0,0
180,2014,41.8500,86,0,0
180,2015,40.1461,119,0,1
180,2016,40.6094,87,0,1
180,2017,46.0640,74,0,1
180,2018,69.3796,111,0,1
180,2019,42.0243,71,0,1
181,2010,79.8368,86,0,0
181,2011,84.8736,56,0,0
181,2012,73.5181,95,0,0
181,2013,74.4118,89,0,0
181,2014,94.1495,116,0,0
181,2015,47.1303,92,0,1
181,2016,104.4263,73,0,1
181,2017,99.6109,71,0,1
181,2018,50.5393,105,0,1
181,2019,64.3508,99,0,1
182,2010,92.1893,150,0,0
182,2011,79.9603,126,0,0
182,2012,72.9404,207,0,0
182,2013,122.1731,115,0,0
182,2014,118.2919,121,0,0
182,2015,65.1129,104,0,1
182,2016,80.9354,104,0,1
182,2017,96.0283,137,0,1
182,2018,48.9252,122,0,1
182,2019,77.5976,143,0,1
183,2010,32.0981,84,0,0
183,2011,22.7444,71,0,0
183,2012,35.0451,62,0,0
183,2013,42.6607,55,0,0
183,2014,40.8797,60,0,0
183,2015,23.1185,59,0,1
183,2016,43.5378,47,0,1
183,2017,29.8122,51,0,1
183,2018,31.1799,49,0,1
183,2019,18.1479,65,0,1
184,2010,26.7874,47,1,0
184,2011,44.4671,40,1,0
184,2012,35.6357,49,1,0
184,2013,35.3174,65,1,0
184,2014,35.1549,58,1,0
184,2015,29.1428,60,1,1
184,2016,20.6309,48,1,1
184,2017,29.5088,56,1,1
184,2018,38.9691,67,1,1
184,2019,24.4857,100,1,1
185,2010,49.8066,84,1,0
185,2011,63.8449,99,1,0
185,2012,47.3215,84,1,0
185,2013,61.1941,156,1,0
185,2014,64.6848,60,1,0
185,2015,46.8063,85,1,1
185,2016,40.2369,103,1,1
185,2017,38.7396,74,1,1
185,2018,47.9443,56,1,1
185,2019,89.4598,95,1,1
186,2010,26.3558,79,1,0
186,2011,16.4792,40,1,0
186,2012,11.9107,52,1,0
186,2013,30.1505,25,1,0
186,2014,21.7676,42,1,0
186,2015,24.3626,48,1,1
186,2016,17.2301,53,1,1
186,2017,13.7804,55,1,1
186,2018,27.2643,35,1,1
186,2019,25.2638,67,1,1
187,2010,24.5826,25,1,0
187,2011,20.4605,32,1,0
187,2012,32.2993,39,1,0
187,2013,20.8404,46,1,0
187,2014,23.7613,54,1,0
187,2015,17.8972,60,1,1
187,2016,27.4163,45,1,1
187,2017,31.9653,40,1,1
187,2018,28.9551,41,1,1
187,2019,21.9487,46,1,1
188,2010,24.1548,21,1,0
188,2011,22.8636,34,1,0
188,2012,16.0083,41,1,0
188,2013,16.8726,35,1,0
188,2014,22.3576,67,1,0
188,2015,25.2194,23,1,1
188,2016,14.6701,33,1,1
188,2017,20.8266,56,1,1
188,2018,17.8640,51,1,1
188,2019,21.4984,25,1,1
189,2010,75.1617,95,0,0
189,2011,94.9886,135,0,0
189,2012,86.6798,121,0,0
189,2013,128.3102,188,0,0
189,2014,54.0129,191,0,0
189,2015,52.1229,112,0,1
189,2016,140.9039,117,0,1
189,2017,81.7247,104,0,1
189,2018,85.8488,68,0,1
189,2019,68.6092,140,0,1
190,2010,36.9331,32,0,0
190,2011,27.2582,62,0,0
190,2012,22.4072,34,0,0
190,2013,18.1478,32,0,0
190,2014,15.8230,47,0,0
190,2015,18.0131,87,0,1
190,2016,21.7802,44,0,1
190,2017,45.1100,67,0,1
190,2018,33.1374,39,0,1
190,2019,28.9948,85,0,1
191,2010,42.5779,80,1,0
191,2011,45.6337,80,1,0
191,2012,70.7324,76,1,0
191,2013,61.9047,154,1,0
191,2014,94.3226,116,1,0
191,2015,54.7246,91,1,1
191,2016,61.5775,76,1,1
191,2017,65.5614,63,1,1
191,2018,74.1906,126,1,1
191,2019,55.3858,75,1,1
192,2010,32.3455,53,1,0
192,2011,26.2964,44,1,0
192,2012,35.6218,99,1,0
192,2013,40.0676,64,1,0
192,2014,25.7456,66,1,0
192,2015,20.7622,48,1,1
192,2016,30.3787,90,1,1
192,2017,46.2642,48,1,1
192,2018,33.8870,42,1,1
192,2019,44.0352,48,1,1
193,2010,26.1943,53,1,0
193,2011,24.0699,46,1,0
193,2012,34.1666,64,1,0
193,2013,25.2157,45,1,0
193,2014,39.0783,50,1,0
193,2015,32.7559,51,1,1
193,2016,39.7062,74,1,1
193,2017,18.4875,59,1,1
193,2018,29.0416,102,1,1
193,2019,41.3989,46,1,1
194,2010,37.1836,68,1,0
194,2011,56.3561,56,1,0
194,2012,30.5737,85,1,0
194,2013,39.7920,44,1,0
194,2014,32.5105,57,1,0
194,2015,35.1654,41,1,1
194,2016,37.1945,54,1,1
194,2017,44.6203,71,1,1
194,2018,42.8195,62,1,1
194,2019,38.8879,49,1,1
195,2010,24.5770,32,1,0
195,2011,50.9158,69,1,0
195,2012,35.3009,56,1,0
195,2013,19.7081,80,1,0
195,2014,26.1532,63,1,0
195,2015,15.5573,74,1,1
195,2016,34.8145,45,1,1
195,2017,44.3552,78,1,1
195,2018,34.3751,33,1,1
195,2019,41.7835,85,1,1
196,2010,50.4737,50,1,0
196,2011,26.2793,48,1,0
196,2012,19.6243,47,1,0
196,2013,25.0778,37,1,0
196,2014,33.0486,95,1,0
196,2015,31.5279,48,1,1
196,2016,20.3973,67,1,1
196,2017,18.9344,44,1,1
196,2018,30.0936,39,1,1
196,2019,42.8040,89,1,1
197,2010,34.2824,62,1,0
197,2011,63.2009,64,1,0
197,2012,40.4682,54,1,0
197,2013,36.4015,41,1,0
197,2014,26.6451,63,1,0
197,2015,49.4183,139,1,1
197,2016,51.8835,68,1,1
197,2017,33.0609,117,1,1
197,2018,57.1168,70,1,1
197,2019,22.0855,83,1,1
198,2010,81.0983,100,1,0
198,2011,41.6410,101,1,0
198,2012,64.3579,100,1,0
198,2013,70.3988,123,1,0
198,2014,69.2117,126,1,0
198,2015,68.5235,97,1,1
198,2016,80.6759,102,1,1
198,2017,61.9894,132,1,1
198,2018,78.0761,105,1,1
198,2019,44.4808,67,1,1
199,2010,29.9959,63,1,0
199,2011,36.8477,34,1,0
199,2012,16.8187,60,1,0
199,2013,18.4336,56,1,0
199,2014,44.5089,48,1,0
199,2015,20.6611,50,1,1
199,2016,25.0712,60,1,1
199,2017,37.3100,86,1,1
199,2018,32.8801,56,1,1
199,2019,21.0927,87,1,1
200,2010,62.9525,85,0,0
200,2011,35.8509,109,0,0
200,2012,42.8235,100,0,0
200,2013,31.1620,148,0,0
200,2014,81.8309,65,0,0
200,2015,44.4194,91,0,1
200,2016,67.0531,50,0,1
200,2017,42.5009,76,0,1
200,2018,40.5483,50,0,1
200,2019,73.6063,63,0,1
201,2010,51.6672,56,0,0
201,2011,50.6621,63,0,0
201,2012,40.3804,76,0,0
201,2013,71.3598,74,0,0
201,2014,74.9273,90,0,0
201,2015,33.4333,70,0,1
201,2016,59.9924,61,0,1
201,2017,82.2513,75,0,1
201,2018,42.5290,90,0,1
201,2019,56.2100,73,0,1
202,2010,73.4255,104,0,0
202,2011,42.7792,54,0,0
202,2012,34.5785,58,0,0
202,2013,43.2978,99,0,0
202,2014,34.1273,103,0,0
202,2015,39.8447,79,0,1
202,2016,28.3292,93,0,1
202,2017,32.2193,86,0,1
202,2018,78.2648,83,0,1
202,2019,35.5125,66,0,1
203,2010,62.9343,90,1,0
203,2011,58.1690,81,1,0
203,2012,47.5345,90,1,0
203,2013,63.8167,83,1,0
203,2014,62.8762,142,1,0
203,2015,58.6618,157,1,1
203,2016,62.7576,104,1,1
203,2017,49.4443,80,1,1
203,2018,46.0095,101,1,1
203,2019,31.4230,100,1,1
204,2010,16.0421,39,0,0
204,2011,21.1136,44,0,0
204,2012,13.1044,32,0,0
204,2013,16.5279,46,0,0
204,2014,12.2760,42,0,0
204,2015,17.6095,48,0,1
204,2016,21.5829,50,0,1
204,2017,18.0746,46,0,1
204,2018,10.9835,41,0,1
204,2019,12.6239,40,0,1
205,2010,20.2225,23,1,0
205,2011,12.9807,25,1,0
205,2012,9.0238,23,1,0
205,2013,17.9807,23,1,0
205,2014,24.9963,35,1,0
205,2015,15.2514,32,1,1
205,2016,16.2773,28,1,1
205,2017,21.9980,30,1,1
205,2018,16.0120,43,1,1
205,2019,15.4349,33,1,1
206,2010,34.2101,50,0,0
206,2011,40.6345,83,0,0
206,2012,38.4669,87,0,0
206,2013,35.0241,55,0,0
206,2014,30.7183,54,0,0
206,2015,41.9285,39,0,1
206,2016,56.4114,50,0,1
206,2017,30.2059,61,0,1
206,2018,35.6290,58,0,1
206,2019,23.6886,96,0,1
207,2010,44.4007,50,1,0
207,2011,31.7089,45,1,0
207,2012,14.7149,101,1,0
207,2013,14.5356,40,1,0
207,2014,41.6066,38,1,0
207,2015,16.2605,42,1,1
207,2016,26.9654,43,1,1
207,2017,34.3651,31,1,1
207,2018,38.8988,74,1,1
207,2019,28.6561,62,1,1
208,2010,18.9769,52,0,0
208,2011,62.9772,56,0,0
208,2012,37.6419,61,0,0
208,2013,31.6394,109,0,0
208,2014,57.5560,78,0,0
208,2015,65.2135,73,0,1
208,2016,41.8466,57,0,1
208,2017,40.5536,53,0,1
208,2018,35.8904,84,0,1
208,2019,60.0550,154,0,1
209,2010,18.8745,43,1,0
209,2011,59.6979,59,1,0
209,2012,59.5418,58,1,0
209,2013,33.0989,127,1,0
209,2014,47.5452,67,1,0
209,2015,31.7616,81,1,1
209,2016,69.9873,51,1,1
209,2017,37.9942,54,1,1
209,2018,57.3489,129,1,1
209,2019,29.7425,85,1,1
210,2010,19.0235,45,1,0
210,2011,21.8491,28,1,0
210,2012,22.8636,25,1,0
210,2013,26.6666,45,1,0
210,2014,18.0235,28,1,0
210,2015,27.7478,46,1,1
210,2016,17.0112,78,1,1
210,2017,31.1874,36,1,1
210,2018,25.9961,33,1,1
210,2019,16.1829,47,1,1
211,2010,98.8540,103,1,0
211,2011,116.0693,111,1,0
211,2012,52.9287,97,1,0
211,2013,58.2697,83,1,0
211,2014,100.0111,81,1,0
211,2015,75.4713,86,1,1
211,2016,91.0151,106,1,1
211,2017,68.8057,86,1,1
211,2018,55.7077,123,1,1
211,2019,62.6250,106,1,1
212,2010,73.3211,106,0,0
212,2011,47.7696,164,0,0
212,2012,77.8583,73,0,0
212,2013,53.0757,200,0,0
212,2014,49.1887,60,0,0
212,2015,70.9995,71,0,1
212,2016,140.8507,71,0,1
212,2017,79.7985,207,0,1
212,2018,54.7149,141,0,1
212,2019,35.6462,92,0,1
213,2010,70.5076,99,0,0
213,2011,51.5329,62,0,0
213,2012,64.0064,104,0,0
213,2013,68.8861,55,0,0
213,2014,28.3462,58,0,0
213,2015,21.6210,87,0,1
213,2016,47.0960,63,0,1
213,2017,45.0194,86,0,1
213,2018,34.5199,96,0,1
213,2019,50.8355,79,0,1
214,2010,34.4111,90,1,0
214,2011,30.6852,47,1,0
214,2012,26.1732,43,1,0
214,2013,63.0218,92,1,0
214,2014,36.4346,113,1,0
214,2015,48.5792,62,1,1
214,2016,47.9996,83,1,1
214,2017,65.9667,94,1,1
214,2018,62.8404,71,1,1
214,2019,46.4293,67,1,1
215,2010,47.3788,84,0,0
215,2011,53.5196,56,0,0
215,2012,92.9676,63,0,0
215,2013,59.1787,114,0,0
215,2014,49.2866,135,0,0
215,2015,74.4356,60,0,1
215,2016,36.1512,85,0,1
215,2017,142.8065,78,0,1
215,2018,94.7800,89,0,1
215,2019,50.8648,63,0,1
216,2010,19.8068,51,0,0
216,2011,39.4576,41,0,0
216,2012,25.1710,37,0,0
216,2013,12.2386,32,0,0
216,2014,24.7920,54,0,0
216,2015,27.5674,49,0,1
216,2016,27.0927,36,0,1
216,2017,25.1849,42,0,1
216,2018,18.3759,25,0,1
216,2019,30.3744,137,0,1
217,2010,81.3621,72,1,0
217,2011,76.6260,86,1,0
217,2012,50.8586,94,1,0
217,2013,57.8514,96,1,0
217,2014,74.9132,126,1,0
217,2015,77.5545,83,1,1
217,2016,32.8861,192,1,1
217,2017,72.7406,50,1,1
217,2018,38.4357,135,1,1
217,2019,101.8962,93,1,1
218,2010,81.3013,154,0,0
218,2011,71.0235,100,0,0
218,2012,61.5141,85,0,0
218,2013,49.2852,186,0,0
218,2014,82.8161,80,0,0
218,2015,67.5826,77,0,1
218,2016,61.3502,104,0,1
218,2017,69.6694,107,0,1
218,2018,65.0188,129,0,1
218,2019,71.9345,164,0,1
219,2010,21.4101,37,0,0
219,2011,24.9815,41,0,0
219,2012,19.8299,43,0,0
219,2013,25.0588,68,0,0
219,2014,24.8600,37,0,0
219,2015,21.9004,34,0,1
219,2016,15.9316,23,0,1
219,2017,20.1236,50,0,1
219,2018,17.0787,46,0,1
219,2019,15.4283,33,0,1
220,2010,8.4663,29,1,0
220,2011,14.0190,27,1,0
220,2012,13.8786,29,1,0
220,2013,10.7225,24,1,0
220,2014,12.9790,24,1,0
220,2015,13.6624,36,1,1
220,2016,10.3888,28,1,1
220,2017,13.5723,24,1,1
220,2018,17.5869,27,1,1
220,2019,12.8206,28,1,1
221,2010,26.3231,50,0,0
221,2011,30.2415,31,0,0
221,2012,24.1688,52,0,0
221,2013,19.8024,32,0,0
221,2014,47.5667,34,0,0
221,2015,21.1906,34,0,1
221,2016,14.2548,36,0,1
221,2017,41.2382,69,0,1
221,2018,27.1962,44,0,1
221,2019,25.5085,52,0,1
222,2010,38.3498,64,0,0
222,2011,26.0517,55,0,0
222,2012,29.9719,69,0,0
222,2013,39.6922,87,0,0
222,2014,58.5143,54,0,0
222,2015,18.7339,108,0,1
222,2016,34.9690,62,0,1
222,2017,44.6035,72,0,1
222,2018,45.0614,96,0,1
222,2019,27.8064,61,0,1
223,2010,49.0065,103,0,0
223,2011,29.6436,51,0,0
223,2012,41.2845,66,0,0
223,2013,21.7883,109,0,0
223,2014,21.6433,59,0,0
223,2015,37.3669,61,0,1
223,2016,36.0407,92,0,1
223,2017,23.8394,77,0,1
223,2018,58.4009,105,0,1
223,2019,41.2428,116,0,1
224,2010,135.3928,97,0,0
224,2011,69.3800,110,0,0
224,2012,120.6175,148,0,0
224,2013,86.5949,181,0,0
224,2014,117.7309,78,0,0
224,2015,56.7891,109,0,1
224,2016,139.7125,201,0,1
224,2017,70.8763,118,0,1
224,2018,98.4282,103,0,1
224,2019,148.1378,262,0,1
225,2010,88.2104,95,1,0
225,2011,54.0681,96,1,0
225,2012,60.4139,152,1,0
225,2013,51.1869,105,1,0
225,2014,29.4335,83,1,0
225,2015,48.3555,100,1,1
225,2016,55.3375,109,1,1
225,2017,41.1739,90,1,1
225,2018,39.8169,134,1,1
225,2019,46.3155,63,1,1
226,2010,26.2294,44,0,0
226,2011,24.2975,47,0,0
226,2012,19.3113,63,0,0
226,2013,46.5340,41,0,0
226,2014,48.3932,49,0,0
226,2015,24.1080,51,0,1
226,2016,31.3201,58,0,1
226,2017,57.9024,75,0,1
226,2018,39.6614,58,0,1
226,2019,33.2210,82,0,1
227,2010,25.8146,37,0,0
227,2011,24.5660,34,0,0
227,2012,24.8517,38,0,0
227,2013,11.8126,42,0,0
227,2014,27.3760,70,0,0
227,2015,23.8610,55,0,1
227,2016,28.9665,37,0,1
227,2017,19.7692,48,0,1
227,2018,31.4196,28,0,1
227,2019,18.1424,39,0,1
228,2010,90.7063,136,0,0
228,2011,122.0091,138,0,0
228,2012,61.4119,79,0,0
228,2013,96.7938,107,0,0
228,2014,84.1507,131,0,0
228,2015,81.9899,128,0,1
228,2016,85.5306,70,0,1
228,2017,94.4787,127,0,1
228,2018,63.4360,171,0,1
228,2019,80.7971,91,0,1
229,2010,67.5534,73,1,0
229,2011,44.2975,160,1,0
229,2012,41.8465,213,1,0
229,2013,38.4531,197,1,0
229,2014,64.5607,129,1,0
229,2015,58.8910,59,1,1
229,2016,77.3923,79,1,1
229,2017,56.1152,128,1,1
229,2018,64.3668,85,1,1
229,2019,87.4563,91,1,1
230,2010,58.4620,75,1,0
230,2011,111.7206,108,1,0
230,2012,54.8775,52,1,0
230,2013,52.5525,74,1,0
230,2014,69.5700,104,1,0
230,2015,47.6660,73,1,1
230,2016,53.4759,75,1,1
230,2017,63.4398,87,1,1
230,2018,52.6257,62,1,1
230,2019,67.5058,92,1,1
231,2010,48.3027,23,0,0
231,2011,44.9325,63,0,0
231,2012,37.9936,63,0,0
231,2013,41.4336,90,0,0
231,2014,50.3466,86,0,0
231,2015,47.2947,44,0,1
231,2016,35.2364,85,0,1
231,2017,40.1804,74,0,1
231,2018,38.0030,48,0,1
231,2019,50.5885,93,0,1
232,2010,18.4769,31,1,0
232,2011,16.6613,32,1,0
232,2012,13.5985,36,1,0
232,2013,19.2663,46,1,0
232,2014,9.9151,35,1,0
232,2015,19.5691,40,1,1
232,2016,19.1343,28,1,1
232,2017,13.6478,34,1,1
232,2018,12.7133,22,1,1
232,2019,38.7633,34,1,1
233,2010,25.8621,26,1,0
233,2011,23.2132,47,1,0
233,2012,29.1635,41,1,0
233,2013,19.1494,52,1,0
233,2014,40.5364,53,1,0
233,2015,24.2179,35,1,1
233,2016,36.0780,46,1,1
233,2017,19.6379,42,1,1
233,2018,22.7301,29,1,1
233,2019,25.1746,35,1,1
234,2010,98.6099,117,0,0
234,2011,142.6220,145,0,0
234,2012,98.0332,175,0,0
234,2013,104.8413,174,0,0
234,2014,96.4924,142,0,0
234,2015,160.7316,159,0,1
234,2016,182.3880,227,0,1
234,2017,101.8149,207,0,1
234,2018,191.0359,102,0,1
234,2019,194.8039,209,0,1
235,2010,115.5928,110,0,0
235,2011,86.9414,110,0,0
235,2012,65.6798,184,0,0
235,2013,158.4314,149,0,0
235,2014,46.9757,121,0,0
235,2015,55.9363,136,0,1
235,2016,106.9573,146,0,1
235,2017,160.7696,111,0,1
235,2018,114.2802,193,0,1
235,2019,92.2152,236,0,1
236,2010,22.8834,24,0,0
236,2011,22.4357,34,0,0
236,2012,20.0320,74,0,0
236,2013,26.7246,62,0,0
236,2014,18.4328,46,0,0
236,2015,18.5705,27,0,1
236,2016,50.8323,49,0,1
236,2017,28.0695,41,0,1
236,2018,36.2792,56,0,1
236,2019,26.3091,51,0,1
237,2010,24.5065,66,0,0
237,2011,18.0969,42,0,0
237,2012,44.9871,38,0,0
237,2013,35.0076,36,0,0
237,2014,31.1486,41,0,0
237,2015,30.9836,44,0,1
237,2016,25.2722,67,0,1
237,2017,31.7461,67,0,1
237,2018,29.3202,40,0,1
237,2019,26.9066,54,0,1
238,2010,9.0570,30,0,0
238,2011,12.3228,17,0,0
238,2012,19.4208,25,0,0
238,2013,10.0351,27,0,0
238,2014,20.3951,27,0,0
238,2015,12.9251,36,0,1
238,2016,14.9787,26,0,1
238,2017,16.4699,33,0,1
238,2018,23.9438,34,0,1
238,2019,15.7367,28,0,1
239,2010,32.1994,61,0,0
239,2011,24.8751,36,0,0
239,2012,36.7574,69,0,0
239,2013,54.0380,39,0,0
239,2014,45.2174,54,0,0
239,2015,42.2116,53,0,1
239,2016,47.5928,95,0,1
239,2017,58.6576,39,0,1
239,2018,32.7867,110,0,1
239,2019,23.6136,67,0,1
240,2010,47.3116,52,1,0
240,2011,27.8011,41,1,0
240,2012,39.0397,53,1,0
240,2013,32.4818,78,1,0
240,2014,22.2207,25,1,0
240,2015,33.9499,40,1,1
240,2016,31.8636,56,1,1
240,2017,25.5190,92,1,1
240,2018,41.1832,48,1,1
240,2019,42.9121,133,1,1
241,2010,51.7284,35,1,0
241,2011,44.8630,82,1,0
241,2012,49.8643,60,1,0
241,2013,20.8389,57,1,0
241,2014,26.6120,79,1,0
241,2015,34.4067,85,1,1
241,2016,21.5139,61,1,1
241,2017,29.1417,40,1,1
241,2018,27.5823,34,1,1
241,2019,41.7692,78,1,1
242,2010,18.5122,71,0,0
242,2011,54.1809,57,0,0
242,2012,28.5503,86,0,0
242,2013,37.8314,63,0,0
242,2014,37.5641,96,0,0
242,2015,41.7747,61,0,1
242,2016,41.4049,57,0,1
242,2017,29.8772,58,0,1
242,2018,30.8482,55,0,1
242,2019,40.4820,48,0,1
243,2010,72.9487,106,1,0
243,2011,91.2164,116,1,0
243,2012,43.7332,208,1,0
243,2013,70.4364,164,1,0
243,2014,83.7234,107,1,0
243,2015,79.1176,144,1,1
243,2016,50.2754,85,1,1
243,2017,43.5436,89,1,1
243,2018,104.9820,152,1,1
243,2019,76.4097,141,1,1
244,2010,47.4214,68,0,0
244,2011,31.2886,58,0,0
244,2012,28.4204,67,0,0
244,2013,15.4029,52,0,0
244,2014,27.4845,59,0,0
244,2015,39.0776,56,0,1
244,2016,38.8962,73,0,1
244,2017,37.7145,81,0,1
244,2018,27.8174,87,0,1
244,2019,32.2384,51,0,1
245,2010,89.5743,127,0,0
245,2011,83.4761,123,0,0
245,2012,72.4202,133,0,0
245,2013,81.8061,161,0,0
245,2014,100.4613,90,0,0
245,2015,47.0015,93,0,1
245,2016,62.6147,122,0,1
245,2017,119.5946,171,0,1
245,2018,106.4168,231,0,1
245,2019,62.1274,127,0,1
246,2010,33.1233,26,0,0
246,2011,68.8060,48,0,0
246,2012,38.7796,42,0,0
246,2013,42.0724,52,0,0
246,2014,18.1849,100,0,0
246,2015,34.8623,63,0,1
246,2016,41.3023,56,0,1
246,2017,45.0954,39,0,1
246,2018,40.3342,45,0,1
246,2019,32.7772,96,0,1
247,2010,33.3606,39,0,0
247,2011,38.9277,78,0,0
247,2012,30.2437,65,0,0
247,2013,35.9124,55,0,0
247,2014,42.2782,61,0,0
247,2015,22.0604,105,0,1
247,2016,53.4029,67,0,1
247,2017,37.5191,38,0,1
247,2018,35.5007,58,0,1
247,2019,32.7919,45,0,1
248,2010,56.0664,68,0,0
248,2011,43.9042,54,0,0
248,2012,87.3090,77,0,0
248,2013,55.2436,93,0,0
248,2014,57.1590,161,0,0
248,2015,35.2944,122,0,1
248,2016,70.6483,85,0,1
248,2017,59.9422,77,0,1
248,2018,39.9980,90,0,1
248,2019,49.0595,115,0,1
249,2010,9.7262,43,0,0
249,2011,13.4869,14,0,0
249,2012,8.3579,37,0,0
249,2013,10.6951,32,0,0
249,2014,22.9794,36,0,0
249,2015,11.4757,26,0,1
249,2016,14.1421,50,0,1
249,2017,16.9099,29,0,1
249,2018,15.8898,15,0,1
249,2019,11.9085,35,0,1
250,2010,49.0382,63,1,0
250,2011,34.9141,74,1,0
250,2012,21.7015,70,1,0
250,2013,42.1123,83,1,0
250,2014,55.9165,70,1,0
250,2015,40.5526,74,1,1
250,2016,33.2292,48,1,1
250,2017,82.0946,45,1,1
250,2018,60.2067,100,1,1
250,2019,49.1239,62,1,1
251,2010,25.1079,38,0,0
251,2011,19.6629,47,0,0
251,2012,42.1411,47,0,0
251,2013,22.7598,30,0,0
251,2014,27.2088,65,0,0
251,2015,32.4001,38,0,1
251,2016,31.5015,51,0,1
251,2017,20.2410,38,0,1
251,2018,22.8172,43,0,1
251,2019,28.6790,45,0,1
252,2010,64.9522,37,1,0
252,2011,33.0320,67,1,0
252,2012,22.1180,37,1,0
252,2013,27.5012,95,1,0
252,2014,20.6961,50,1,0
252,2015,41.8435,55,1,1
252,2016,28.8232,53,1,1
252,2017,33.9773,56,1,1
252,2018,33.1601,94,1,1
252,2019,29.2550,63,1,1
253,2010,67.5284,76,1,0
253,2011,74.6608,214,1,0
253,2012,63.1138,97,1,0
253,2013,104.5175,98,1,0
253,2014,71.7191,98,1,0
253,2015,51.3930,94,1,1
253,2016,106.3743,109,1,1
253,2017,91.3226,193,1,1
253,2018,131.1557,116,1,1
253,2019,98.1492,172,1,1
254,2010,15.5915,45,0,0
254,2011,19.4878,50,0,0
254,2012,23.1460,36,0,0
254,2013,17.5554,24,0,0
254,2014,22.6856,48,0,0
254,2015,46.5121,66,0,1
254,2016,40.2484,49,0,1
254,2017,19.0642,42,0,1
254,2018,25.3194,61,0,1
254,2019,23.8079,46,0,1
255,2010,16.7469,53,0,0
255,2011,23.0016,79,0,0
255,2012,27.9149,32,0,0
255,2013,25.1363,51,0,0
255,2014,24.4178,50,0,0
255,2015,19.7689,44,0,1
255,2016,31.0291,62,0,1
255,2017,23.3170,54,0,1
255,2018,23.4761,56,0,1
255,2019,30.2634,45,0,1
256,2010,32.9874,36,0,0
256,2011,27.0352,73,0,0
256,2012,26.3130,87,0,0
256,2013,42.5676,26,0,0
256,2014,22.7382,62,0,0
256,2015,37.9859,95,0,1
256,2016,61.2369,59,0,1
256,2017,32.3615,42,0,1
256,2018,75.7876,69,0,1
256,2019,64.9306,82,0,1
257,2010,63.5146,53,0,0
257,2011,59.2187,54,0,0
257,2012,36.7268,57,0,0
257,2013,36.5656,59,0,0
257,2014,34.9611,87,0,0
257,2015,27.2931,53,0,1
257,2016,71.8443,69,0,1
257,2017,36.7763,43,0,1
257,2018,28.3568,49,0,1
257,2019,47.5040,105,0,1
258,2010,25.1371,39,0,0
258,2011,19.1408,39,0,0
258,2012,51.9455,26,0,0
258,2013,29.2281,28,0,0
258,2014,34.6100,45,0,0
258,2015,23.6684,70,0,1
258,2016,22.7252,64,0,1
258,2017,33.2208,45,0,1
258,2018,40.4795,26,0,1
258,2019,18.4408,83,0,1
259,2010,39.9082,29,0,0
259,2011,27.3134,39,0,0
259,2012,44.5894,48,0,0
259,2013,34.8212,33,0,0
259,2014,42.4382,38,0,0
259,2015,27.8213,95,0,1
259,2016,26.7239,53,0,1
259,2017,47.7726,53,0,1
259,2018,28.5275,43,0,1
259,2019,29.6538,79,0,1
260,2010,35.8491,74,0,0
260,2011,37.1075,107,0,0
260,2012,55.1500,90,0,0
260,2013,42.8130,94,0,0
260,2014,58.9228,56,0,0
260,2015,47.8922,60,0,1
260,2016,83.0172,81,0,1
260,2017,80.2629,63,0,1
260,2018,63.3771,63,0,1
260,2019,92.4945,66,0,1
261,2010,9.2516,20,1,0
261,2011,11.1229,22,1,0
261,2012,9.8176,16,1,0
261,2013,5.7985,13,1,0
261,2014,20.8148,12,1,0
261,2015,10.0195,20,1,1
261,2016,10.7364,18,1,1
261,2017,8.9567,42,1,1
261,2018,9.7606,25,1,1
261,2019,10.3401,22,1,1
262,2010,42.5560,62,0,0
262,2011,27.7840,43,0,0
262,2012,58.3237,56,0,0
262,2013,23.2017,69,0,0
262,2014,35.6786,52,0,0
262,2015,20.3843,36,0,1
262,2016,46.5225,88,0,1
262,2017,22.6012,59,0,1
